lat,lon,species,d18Oc,sigmaT,cluster,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,sigmaT_pred_Linear,sigmaT_res_Linear,sigmaT_pred_Poly2,sigmaT_res_Poly2,sigmaT_pred_LinearESF,sigmaT_res_LinearESF,sigmaT_pred_Poly2ESF,sigmaT_res_Poly2ESF
32.8,-119.86,"G, bulloides",0.49000001,24.43525505065918,4,0.0066765342335211,0.0208630115162236,0.1031393613866388,-0.0626198859181418,-0.0410621185270886,-0.0766906043552266,0.0913371504294556,-0.1165463792232996,-0.2557727672677289,-0.0761173650376752,-0.0385772866747991,-0.077508453934812,0.1550420968988637,-0.0692837663484561,0.0259262261480437,0.087937560999166,0.1465950698669888,-0.0171501348988373,0.013743650098507,-0.1068875770152806,0.0171460645709799,0.018329630623671,0.0289427103329788,0.0601252846984401,-0.008846745274974,3.239779363745028e-05,0.0085700651302088,0.0004007317175427,-0.0488974510195591,-0.0136414262053411,-0.0030082023474612,-0.0090164543572934,0.0160623730091638,0.0115112260557704,-0.0009577586858189,0.0014945764577524,-0.007990242033947,0.0052169866567164,0.0033106777497761,-0.0065239097501415,-0.0073601135916235,0.0034642757056485,-0.0316061723952308,-0.0209689502430999,-0.0409475429645987,0.0232802250819443,0.0177321267510581,-0.0388676207237606,-0.0169174476199406,-0.019115223401095,25.44548648886923,-1.0102314382100488,26.18527762530315,-1.750022574643971,24.753894136884266,-0.31863908622508674,24.751069750522632,-0.3158146998634521
-45.52,174.95,"G, bulloides",1.59,26.287172317504883,7,-0.0565095823767578,-0.0334019542013648,0.0696772299549082,-0.1134489198411805,0.0051783615319267,-0.1237252776564212,0.2000666447731774,0.2647448895345606,0.2931268238661931,-0.053832506929495,-0.1351517200046284,-0.3161999535379469,0.1371499870292062,-0.3558108679777974,0.090546891684969,-0.2123307748014758,-0.2178242380547409,0.0050796102969235,-0.0337599127063598,-0.1124264142244639,0.0266183515206947,-0.0163550424978846,-0.0818559382448892,0.180817891877731,0.0310823094541187,-0.0935537734165563,-0.0746734122075472,0.0264168206717352,-0.0711151657903836,0.1309405405769788,-0.0873646635435377,-0.0120943585085681,-0.0277576171149116,-0.0527902245341712,0.062387104338193,0.0984248754334956,-0.077861561028075,0.0207688730800512,-0.0505914008485991,0.0654167409565107,-0.0539729214524183,0.0645336842935484,-0.0558256166611755,0.0011784743540368,0.0840298901100187,-0.2271419676343367,0.166511122307938,0.1365871947328867,0.1362433835340432,0.2197780293289317,26.512115124949023,-0.2249428074441404,26.855669632688617,-0.568497315183734,30.473871228532012,-4.186698911027129,29.44170628870822,-3.154533971203339
70.0,3.9917,"G, bulloides",2.1,27.58515930175781,702,0.0056077134612844,0.0517531721749257,-0.0001081382104041,-0.0246701560925414,-0.0239079546303086,0.0085597742925031,-0.0049283622649864,0.0065721860741769,0.0038698145172443,-0.0298543202231752,0.0310402304053562,0.015140296830993,-0.0130361044307249,-0.0079754705662531,0.0024019606067182,0.0024081127180665,0.0220743353900983,-0.009139131433667,0.0023926153042277,0.0071094777162531,-0.0063584197511793,0.0017870664723501,0.0165877692842673,-0.010316356800208,-0.005171212565227,-8.648710766247991e-05,0.0097600707543699,0.0090825692606799,0.0031802199281806,-0.0091878718856197,0.0073194479184925,-0.0016416341477515,-0.0011114549651937,-0.0040964970054,-0.0097373868277005,-0.0023792221330228,0.0044458604361876,0.0104093542737544,0.0077503139712474,-0.0139608435652999,0.0100508615392574,-0.0060891235063192,0.0087500416039255,0.0019484818399355,-0.0043762841769498,0.0016809893956726,0.0004003182327634,-0.0111903252873227,-0.0039745168066428,-0.0056913000064267,26.979677695425185,0.6054816063326243,26.998810750779736,0.586348550978073,27.138104142511054,0.4470551592467551,27.293307101909456,0.2918521998483534
22.5,-17.22,"G, bulloides",-0.1,25.89023399353028,475,0.0275024238519618,0.0031806071633072,-0.0235227695936406,0.0027464073954733,0.032151070470527,-0.002363007151046,0.0186508987168104,-0.0034826028724872,0.014060171251782,-0.008356338443733,-0.0099292993594045,0.0043838579157307,0.0004544334109468,-0.018842751115545,-0.0359301995232966,-0.0048478310686945,4.9862385612937657e-05,-0.0037796459849289,0.0104495743604249,-0.0056245106900223,0.0157346909574833,0.0029305037359249,0.0140856977989818,0.0154410360621672,-0.0056841421397225,-0.0481863757282787,0.0074599794931208,0.0001295425328307,0.0102541098171094,0.0020535843756145,-0.0047608227040104,-0.0150788422237395,-0.0021400148751345,0.0070609812773985,0.0038092373551393,0.0097387124452446,-0.0106437764820962,-0.0023048468351873,-0.0166352562242491,0.0057590954711937,0.0057703583107711,-0.0167171479454476,0.0043987567661402,-0.0353260962153056,-0.0054081137079002,0.0143099785258044,0.0094969685026404,-0.0037390737507348,0.011076876798648,-0.0056594779934812,24.892031356743118,0.9982026367871626,25.669339634398636,0.2208943591316448,25.812838974179613,0.07739501935066784,26.01711579327872,-0.12688179974843905
22.71,-17.16,"G, bulloides",-0.22,25.89023399353028,492,0.0274723993510543,0.0034422435719602,-0.0235352951235522,0.0027758586094483,0.0318148854670309,-0.0024367262116019,0.0186112625082843,-0.0032746521923854,0.0143176333569003,-0.0081287875503873,-0.0102605837989243,0.0038429652971571,0.0007568636900672,-0.0190488063032176,-0.0358480743855272,-0.004749683237072,0.0001847929753285,-0.0043702177007295,0.0106894126945682,-0.0049853557417867,0.0162115825553966,0.0015794334771561,0.0148245243860973,0.0152781314125174,-0.005388831506987,-0.0493465473885129,0.0071500087308236,0.0003874783318734,0.0100631478196556,0.0009126994123722,-0.0053288950618062,-0.0160094390169372,-0.0024133479288943,0.0081212826368438,0.0033530276727543,0.0098046079827693,-0.0096757319796937,-0.0024110045920891,-0.0163341508041044,0.0054089060710454,0.0057197083096009,-0.0160063464812915,0.0045725732629243,-0.0372612886556501,-0.00539061583298,0.0144536514625894,0.0103252188067474,-0.0039509506893844,0.0119209231837622,-0.0059915092565658,24.808267191945767,1.0819668015845139,25.536674882710585,0.3535591108196954,25.766914750605302,0.12331924292497831,25.940001130322784,-0.04976713679250366
22.71,-17.13,"G, bulloides",-0.14,25.89023399353028,492,0.0274566768581726,0.0034482662355668,-0.0235766465011185,0.0027710952484021,0.0317981722201897,-0.0024073661724809,0.0186500676922018,-0.0032984738358151,0.0143309920017743,-0.0081060771975828,-0.0102146524869714,0.0037218646662156,0.0007386563372827,-0.0190308204159329,-0.0358774699458581,-0.0046918152677491,5.193571262171845e-05,-0.0043946561775217,0.0107472792578604,-0.0049777788034098,0.0162502104761546,0.0015345542261546,0.0149360615963578,0.0152885218336995,-0.0053120255104836,-0.0494895711451812,0.0070466374122341,0.0004725525800739,0.0099973076155169,0.000777560596652,-0.0053060213066021,-0.0161766456944923,-0.0025556428429763,0.0080155798092968,0.0031716998781925,0.0099235493533961,-0.0095456349210211,-0.0023306174835913,-0.0162840275289104,0.0053405080342033,0.0056837306538025,-0.0160922011734948,0.004541983818508,-0.0377407433793365,-0.0053625697704562,0.0144999963596175,0.0103401936247475,-0.0040613774313434,0.0120200721960403,-0.0061045271052495,24.875744795465632,1.0144891980646484,25.625079760408273,0.2651542331220078,25.81961570193126,0.07061829159902189,25.97870079779268,-0.08846680426239928
29.02,-11.9,"G, bulloides",-0.51,26.12095832824707,646,0.0243958172656762,0.0119355831810845,-0.0278082676384727,0.0038635372469594,0.0182160383839623,-0.0004507139047122,0.0168217808834644,0.0017301556561548,0.0203293190539327,-0.0004281861016972,-0.0149230747335903,-0.0231089490150221,0.0097415134197835,-0.0219968729268969,-0.0249172252521833,0.0044633556244774,-0.0118187089442132,-0.01121588930578,0.010407834943556,0.0127669674805317,0.014569043506586,-0.0368980901586035,0.026258812437436,0.0018074606726363,0.0145427563592343,-0.0225248020184246,-0.0012008140755342,0.0070444565974803,-0.0074704680369793,-0.0321605198782586,0.0014317418945827,-0.0261865218747409,-0.0060966216767071,0.0209403410649473,-0.0162868767530296,0.0044420705064934,0.0365838575159895,0.0150690116608184,0.0303911558714127,-0.0272219056793839,-0.0145276504896266,0.0590144811865296,-0.0299865554814547,0.0363030321573866,-0.0013359001778191,-0.0314309871544427,-0.0112940798414687,0.0018936305077646,0.0049005956427452,0.0084903334631721,24.525185940910546,1.595772387336524,25.231141441698316,0.8898168865487541,25.646074199721305,0.47488412852576545,25.74033341013491,0.3806249181121615
29.04,-11.92,"G, bulloides",-0.43,26.12095832824707,645,0.0244060118420749,0.0119542956592165,-0.027773931588446,0.0038649090755714,0.0181947055630923,-0.0004803264834514,0.0167904581852824,0.001771210851825,0.0203360954183495,-0.0004037960515749,-0.0149950274863973,-0.0230421606887365,0.009762299159157,-0.0220448617252793,-0.0248563065880673,0.0044488337322969,-0.011662824343133,-0.0112264733983053,0.0104431433949194,0.0128311262448996,0.0145399348548891,-0.0369908109085149,0.0262589811305814,0.001648740420344,0.0145422549344134,-0.0222894246952775,-0.0011737005306057,0.0069417139183304,-0.0074183784176057,-0.0323182908788595,0.00153279610108,-0.0260574315512366,-0.0059752170936102,0.0210682059314806,-0.0162024873654562,0.0043746820216112,0.0366386706476072,0.0150454234726879,0.0304788507627754,-0.0271462959575774,-0.0145098692036719,0.0589177285911329,-0.029906328786842,0.0364558275621934,-0.0012504514645495,-0.0314353445691853,-0.0111705812360916,0.0020043585233835,0.0048457905228939,0.0085153427797809,24.596713816060564,1.524244512186506,25.317740826605075,0.8032175016419956,25.699301448488857,0.4216568797582134,25.813577544406527,0.3073807838405429
29.06,-11.95,"G, bulloides",-0.45,26.12095832824707,644,0.0244218997659286,0.0119708504453446,-0.0277273082484276,0.0038651754537865,0.0181804486250874,-0.0005203853115614,0.0167561575317976,0.0018180668236004,0.0203421336297061,-0.0003775295048454,-0.0150828897229618,-0.0229373913957564,0.0097796192459966,-0.0221036887458064,-0.0247977556463297,0.0044244913819134,-0.0114540783469946,-0.0112437503385982,0.0104994747343772,0.0129009171418561,0.0145193336845212,-0.037083468742814,0.0262693494311311,0.0014624773870855,0.0145231676940033,-0.0220695798665854,-0.0011449816066027,0.0068139838251393,-0.0073352479195673,-0.0325139989474953,0.0016364953521733,-0.0259167108914545,-0.0058319979332032,0.0212341414679687,-0.0160939700827981,0.0043068479455165,0.0366888893349551,0.0150008162792303,0.0305528771640465,-0.0270298120779697,-0.0144816318496504,0.0587661404296823,-0.0297845116756958,0.0365308672563187,-0.0011519108485525,-0.0314134175855736,-0.0109850696834556,0.0021400995172252,0.004817291451182,0.0085280366442637,24.599500748286367,1.5214575799607033,25.29251099097263,0.8284473372744401,25.687356041952025,0.43360228629504505,25.780954317090917,0.34000401115615375
29.08,-11.98,"G, bulloides",-0.16,26.12095832824707,643,0.0244377646238359,0.0119874091172763,-0.0276806796089804,0.0038654628094704,0.0181661130293663,-0.0005604831443228,0.0167218079003367,0.0018649390227079,0.0203480933892022,-0.0003512280331121,-0.0151706400191797,-0.0228328594854538,0.0097971524697863,-0.0221618526983411,-0.024739207931391,0.0044002981919596,-0.0112456105927638,-0.0112604745525848,0.0105554619346046,0.012970571992985,0.0144977509834102,-0.0371754935427727,0.0262792782737642,0.0012764260185743,0.0145043508443945,-0.0218503681267006,-0.0011180051452916,0.0066857781089673,-0.0072523445065118,-0.0327085806691681,0.0017386327308063,-0.0257759537277302,-0.0056885090071179,0.021399854253095,-0.0159825434173531,0.0042398860512453,0.0367383404918548,0.0149553283460188,0.0306254441640253,-0.0269116827014263,-0.0144540744728578,0.0586146126210805,-0.0296609600112941,0.0366053293387757,-0.0010524956107414,-0.031390907709573,-0.0107996164869397,0.0022733532238057,0.0047869507333205,0.0085397348119723,24.845168798439722,1.2757895298073478,25.604878199885906,0.516080128361164,25.87136564571777,0.24959268252930045,26.042749698615403,0.07820862963166775
29.17,-12.09,"G, bulloides",-0.68,26.007444381713867,593,0.0244946651948509,0.0120673453705065,-0.0275015239253138,0.0038696658491979,0.0180830510001835,-0.000715195294925,0.0165742993613277,0.0020614451027516,0.0203758030232731,-0.0002369355488562,-0.0155243891920214,-0.0224600153174561,0.0098867770554946,-0.0223891551325537,-0.0244698106534214,0.0043177256349014,-0.0104427755906568,-0.0113125260308052,0.0107517488435344,0.013268000005808,0.0143681415197933,-0.0375818149125843,0.0262940317325244,0.0005108497803278,0.0144691372119158,-0.0208323287898467,-0.0010216071529105,0.006165369527904,-0.0069586591530825,-0.0334751561906294,0.0021758475654376,-0.025170812923965,-0.0050969929076494,0.0220433688403872,-0.0155070471050534,0.0039530199552879,0.0369584012897913,0.0147911723617832,0.0309621042902111,-0.0264584275965044,-0.014360679801052,0.0580519398153578,-0.0291804720233148,0.0371044060253524,-0.0006260205798831,-0.0313369517817616,-0.0101151639408317,0.0027780213847004,0.0045630114001331,0.0086061104566152,24.362180596578906,1.6452637851349614,25.018399238758434,0.9890451429554332,25.538500188782844,0.46894419293102274,25.595228727566457,0.4122156541474098
29.22,-12.84,"G, bulloides",-0.22,26.007444381713867,491,0.02491389442532,0.0119649405629655,-0.0265512423701975,0.0038081576609459,0.0185080022826779,-0.0015301809964961,0.0162552832514192,0.0025827211264402,0.0203267452183713,-6.418523261877606e-05,-0.0168020668101207,-0.019670449216757,0.0097624796010946,-0.0231399649655048,-0.0244641354835948,0.0036006034204224,-0.0064015059819233,-0.0117211052530166,0.0121556510837526,0.0138122679312941,0.0147208833728504,-0.0377038215485313,0.026819461554988,-0.0017809700204659,0.0131928407808119,-0.0213440312163854,-0.0009811632249863,0.004105561505044,-0.0047255893512118,-0.0362767325003037,0.002248461720204,-0.0239431928340608,-0.0030044438279161,0.0251927089810252,-0.0131453640303192,0.0036432186956943,0.036766925958666,0.0131208999659811,0.0302498069969113,-0.0233004862338909,-0.0137013849558508,0.0544589127284785,-0.0259855084399711,0.0328099693483343,0.0005552401431814,-0.0297689576449796,-0.0055661650866175,0.0045152560109859,0.0059984697374693,0.0078501055383494,24.790895109646115,1.216549272067752,25.548462510668195,0.45898187104567256,25.8326701621796,0.17477421953426742,25.966728113282283,0.04071626843158427
19.62,-17.25,"G, bulloides",-0.46,25.19316673278809,570,0.027435740458743,-0.0002608668673526,-0.0243818987021907,0.0021702751045863,0.0360121307695497,-0.0005356307322802,0.0199605619758491,-0.0067791942000365,0.0105052392601527,-0.0102539375478399,-0.0041617119133046,0.0089023350590851,-0.0043822030214348,-0.0150306082627121,-0.0363996688645804,-0.003725291474088,-0.0043424262985271,0.0050252931087628,0.0092502755954167,-0.0134278000973564,0.0075492479892076,0.0205048016892764,0.0060447665062005,0.0130036901420775,-0.0065951451599395,-0.026541333125407,0.0080420095852363,-0.0032786542068083,0.0113387696334558,0.0095404404660437,0.0072035946351065,-0.0029486173531197,0.0010466922530011,-0.0102145918568259,0.0062658943171095,0.0106532482957423,-0.0159827853913891,0.0030145290003251,-0.0127365668843612,0.0086979111850776,0.0027112702205632,-0.0250089203229786,-0.000866266590881,-0.0082864551374898,-0.002229977747104,0.0073305788244361,-0.0032238993458246,-0.0013644078966146,-0.00142493730012,-0.0023920367092142,24.549952764437663,0.6432139683504268,25.27407271388729,-0.08090598109919966,25.355004266282375,-0.16183753349428542,25.53633221430337,-0.3431654815152818
19.65,-17.23,"G, bulloides",-0.38,25.19316673278809,569,0.0274265749468575,-0.0002209106284898,-0.0244013001658528,0.0021728707718419,0.0359634038266311,-0.0005379322910897,0.019979177484118,-0.0067625364097327,0.0105567535319132,-0.010220897559912,-0.0041899703804131,0.0087681509453455,-0.0043412971986584,-0.0150534413823246,-0.0364326038937995,-0.0037001874289885,-0.0043913427799373,0.0049009040570675,0.009309889616118,-0.0133473764227094,0.0076770314886752,0.0202999875911557,0.006208098372073,0.0130527986135473,-0.0065240995231646,-0.0269607069693539,0.0079632946166878,-0.0031828778222256,0.0112790981790517,0.0093932937276683,0.0070633539372349,-0.0031886227577872,0.0009112826300948,-0.0101205333163645,0.0061293413143231,0.0107488549868932,-0.0158718180262877,0.0030084952086725,-0.0127881008556855,0.008658742214383,0.0027268393129732,-0.0250729987963137,-0.0007851610725267,-0.009028834925683,-0.0022547942098476,0.0074913662620334,-0.003048156593619,-0.0014971198756951,-0.0012069873525018,-0.0025377917324589,24.635598744947647,0.5575679878404429,25.33725772491656,-0.1440909921284721,25.406468580980885,-0.21330184819279552,25.620111652230488,-0.42694491944239843
19.68,-17.2,"G, bulloides",-0.31,25.19316673278809,536,0.0274120727524075,-0.0001789191372417,-0.0244347608836125,0.0021735712773298,0.0359086964438027,-0.000531502540032,0.0200126892728134,-0.0067539366506836,0.0106138488797001,-0.0101780281384168,-0.0042020475971687,0.008590883170801,-0.0043060298557237,-0.0150644952484688,-0.0364786636917813,-0.003651862556508,-0.0044813080649473,0.0047634487709496,0.0093949546830144,-0.0132591504156417,0.0078190216776719,0.0200780741097794,0.0064157826346852,0.0130944472322682,-0.0064236450543682,-0.0274510737774972,0.0078404743031371,-0.0030613683921877,0.0112006994862259,0.0091803279071263,0.0069236436244603,-0.0034867111563098,0.0007361087442413,-0.0100507641538717,0.0059326166471137,0.0108853422012327,-0.0157063588230958,0.0030252097423829,-0.012818754613517,0.0086084916741758,0.0027335995108348,-0.0252026820884909,-0.0006877103521842,-0.0099977632926923,-0.0022634795591577,0.007682059987122,-0.0028346810461099,-0.001681845320631,-0.0009420092417574,-0.002740615044231,24.695786487395452,0.4973802453926375,25.4321774470202,-0.23901071423211206,25.45391172627149,-0.2607449934833994,25.68474507415258,-0.49157834136449097
19.69,-17.15,"G, bulloides",-0.11,25.19316673278809,598,0.0273859290417589,-0.000156770283677,-0.0245022342960602,0.0021662171222259,0.0358667603516667,-0.0004946104761455,0.0200838777425223,-0.0067834479649753,0.0106555611084646,-0.0101246731794657,-0.0041412290543235,0.0083590633517973,-0.0043165982719862,-0.0150209540627981,-0.0365474308110637,-0.0035431340333627,-0.004676841227422,0.0046652352659856,0.0095257107662459,-0.0132005515603117,0.0079224479262914,0.0199386814434219,0.0066596883672499,0.0130786745464917,-0.0062694246355687,-0.0278990550004513,0.0076241843271525,-0.0029193846251322,0.0110975458484263,0.0088513940909551,0.006879841523597,-0.0038119872526714,0.0005191776026337,-0.0101322368047777,0.0056300262117283,0.0110979190543013,-0.0154375076013279,0.0031251977021203,-0.012746756232111,0.0085517399662682,0.0026967424080107,-0.0255111302055176,-0.0005915514509742,-0.0112153692375764,-0.0022028226188148,0.0078637039463368,-0.0026194012635659,-0.0019506719139003,-0.0006710700461961,-0.0030355275313087,24.89072011071078,0.30244662207730855,25.645985724307028,-0.4528189915189387,25.58683750822011,-0.393670775432021,25.833368346029253,-0.6402016132411639
19.7,-17.14,"G, bulloides",-0.12,25.19316673278809,597,0.0273810825656677,-0.0001427710320797,-0.024513364558101,0.0021664934638136,0.0358484773470498,-0.0004924472516416,0.0200948843414007,-0.0067805349311705,0.0106745318464624,-0.0101104863271915,-0.0041452582568602,0.0082999019819932,-0.0043046986583377,-0.0150244230512016,-0.0365626460530092,-0.0035269522175999,-0.0047067728165217,0.0046194918625462,0.00955326825791,-0.0131706420196768,0.007969959127218,0.0198641534236918,0.0067291836585746,0.0130930700908831,-0.0062369548152178,-0.0280627325417263,0.0075832297170868,-0.0028784051950099,0.011071916638691,0.0087800486726938,0.0068324861819207,-0.0039128621716402,0.0004612069695547,-0.0101065538656891,0.0055639712477878,0.0111418180297035,-0.0153817276675456,0.0031294417801974,-0.0127568268686099,0.0085337205915175,0.0027004957683659,-0.0255536579361513,-0.0005581205196617,-0.0115404354602253,-0.0022057212501826,0.0079275408582384,-0.0025462045677003,-0.0020132137369698,-0.0005815174943992,-0.0031032516184201,24.879636597904653,0.31353013488343606,25.635633076914495,-0.4424663441264052,25.584598183733085,-0.3914314509449959,25.835830759822237,-0.6426640270341473
19.71,-17.11,"G, bulloides",-0.36,25.19316673278809,568,0.0273655667590101,-0.0001246910998487,-0.0245526365897515,0.0021630311514532,0.0358183000862916,-0.0004729229882348,0.0201357525721561,-0.0067937657723676,0.0107048177979006,-0.0100769117895703,-0.0041168390925485,0.0081541876370521,-0.0043037149555924,-0.0150038709881397,-0.0366045158412381,-0.0034643350931818,-0.0048195581487351,0.0045476225720683,0.0096310843249361,-0.0131257042536677,0.0080455566763928,0.0197566397417191,0.0068859374767458,0.01309310253106,-0.0061449105913212,-0.0283689984900557,0.0074546535957293,-0.0027863828938459,0.0110081492269766,0.0085798182921632,0.0067855703424724,-0.004127537944491,0.0003248547298973,-0.0101310389406016,0.0053794313034419,0.011267590888319,-0.0152187139507233,0.0031796618269797,-0.0127255318303228,0.0084947979286025,0.0026860446911789,-0.0257285300791488,-0.0004916224478385,-0.012313834009862,-0.0021768836376452,0.0080504451681583,-0.0023990286616711,-0.0021806557929942,-0.0003999007486095,-0.0032847422187402,24.664775188827733,0.5283915439603568,25.374406326699994,-0.18123959391190425,25.439212387940987,-0.24604565515289778,25.655822335364938,-0.4626556025768487
19.75,-17.12,"G, bulloides",-0.01,25.19316673278809,-1,0.027372817954392,-7.889493364601264e-05,-0.0245267440274206,0.0021735496538131,0.0357747406483257,-0.0005076156435015,0.0201047578221151,-0.0067416310072733,0.0107522208825979,-0.0100686654349269,-0.0042140929302683,0.0081338730469185,-0.0042286354489014,-0.0150773113743974,-0.0365982516723659,-0.0035153903252231,-0.0047315859671966,0.0044300970073985,0.0096143219373986,-0.0130421572738673,0.0081657092544291,0.0195393061226306,0.0069469242953888,0.0131868881171979,-0.0061662582054461,-0.0286673311181218,0.0075094073468393,-0.0027491265895181,0.011002397103322,0.0086141367954121,0.0065936666705186,-0.0042503381085808,0.0002898740940763,-0.0098967761963126,0.0054098184915979,0.0112348762077487,-0.0152611464483942,0.003078709032947,-0.0128681656273606,0.008472021087375,0.0027498841805244,-0.025566336292974,-0.0004382176499193,-0.0124997500790103,-0.0022673529609142,0.008158807175439,-0.0022856783838065,-0.0021704724219115,-0.0002684599265873,-0.0032718610842074,24.992958589971206,0.2002081428168836,25.748106471625384,-0.5549397388372945,25.65481542906567,-0.46164869627758165,25.903922151043247,-0.7107554182551574
21.0,-17.58,"G, bulloides",-0.42,25.8304500579834,567,0.0276632884921569,0.0013215079764759,-0.0235028545555136,0.002521859797926,0.0344303258025964,-0.0017388545494241,0.0188962427403649,-0.0049616160218833,0.01211412405403,-0.0098075167852312,-0.0074685367040561,0.0081046948877434,-0.0017960505358987,-0.0172701208203639,-0.0360673787614344,-0.0052089459982582,-0.0010508343238948,0.0009504769353129,0.0088431477245312,-0.0101120774539935,0.0114805027509366,0.0127199703182991,0.0084702958623084,0.0153300701995806,-0.0072771380307406,-0.0365651694346085,0.0094334124396697,-0.0021889788123926,0.0113901694225936,0.009162372523622,0.0006609713190924,-0.007286821186159,0.0004454952956163,-0.0011670236003612,0.0071333049644705,0.0090880825214472,-0.0162320393359145,-0.0006363372903717,-0.0166111239694283,0.0079063168243529,0.0049981332715126,-0.019962438526356,0.0017653334236243,-0.0161506719818714,-0.0048092317946054,0.0109122841362393,0.0020753813594932,-0.0013792617835232,0.0035772632888519,-0.0024606391485253,24.604831538797686,1.225618519185712,25.316840154466796,0.5136099035166026,25.492162965032303,0.33828709295109505,25.67522499086803,0.1552250671153672
21.02,-17.88,"G, bulloides",-0.15,25.8304500579834,564,0.0278198917659668,0.00128551262076,-0.0230755316171451,0.0025873323479673,0.0345693402878926,-0.0020321421997198,0.0184419843348167,-0.0046907569191626,0.0119803069894193,-0.0100789712421893,-0.007975813238064,0.0093054321978016,-0.0015446781066227,-0.0175031873373332,-0.0356871387471477,-0.0058425270424768,0.0002236868412827,0.0012640082610659,0.0080389091677225,-0.0102112622436406,0.0110309076774199,0.0131433299670369,0.007137752610977,0.0154021128484131,-0.0080967531012046,-0.0346705962703681,0.0106782267602131,-0.0030264444036376,0.0119697418443166,0.0109478510646555,0.0004423290634568,-0.0054523007145616,0.0019365925617893,-0.0001053853606107,0.0090809200844812,0.0076877193843833,-0.0176836342476187,-0.0014233816026049,-0.0170533506322884,0.0083438401758171,0.0053132343708204,-0.0182472690721616,0.0016678587089064,-0.009626033592692,-0.0052347816765277,0.0100063693526029,0.001385303696575,-8.882909826489163e-05,0.0022396645606188,-0.000907448162431,24.854344678516732,0.9761053794666665,25.613791914223484,0.21665814375991488,25.660539023356293,0.16991103462710555,25.862718281428947,-0.03226822344554847
20.99,-18.03,"G, bulloides",0.25,25.39485740661621,535,0.0278965650128441,0.0012199390677021,-0.0228736090058248,0.0026139354320784,0.0346909262992363,-0.0021529375664731,0.0182274051515965,-0.0045997601205546,0.0118620584581057,-0.0102461946027821,-0.0081480814665997,0.0099635712219276,-0.0014786675334684,-0.0175571657159537,-0.0354961057119191,-0.0061410938698694,0.0007889717962272,0.0015566651877565,0.0075900707055892,-0.0103697233145694,0.0106738691207523,0.0136106498737979,0.0063289766047365,0.0154085310590691,-0.0085229789446669,-0.0333627681826602,0.0113223823718772,-0.0034979067522501,0.0122695391647776,0.0119803274965415,0.0004985045617187,-0.0043347588556193,0.0027612528020741,0.0001948519400766,0.0101140705508028,0.0069627826891218,-0.0184857423375569,-0.0017458744796161,-0.0171911146074756,0.0085848965520164,0.0054271477171435,-0.0174443512244292,0.0015298367224794,-0.0058061234232912,-0.0054064840049037,0.0093994076804351,0.0008314950352504,0.0005843555296575,0.0013540597136392,-5.17975264388088e-05,25.22610166303489,0.16875574358132184,25.999697795597992,-0.6048403889817813,25.900826177988403,-0.5059687713721921,26.112048461339548,-0.7171910547233367
20.98,-17.88,"G, bulloides",-0.68,25.64787483215332,563,0.0278187836829669,0.0012377613120682,-0.0230877602410789,0.0025794815496457,0.0346229268998297,-0.0020053897490497,0.0184588101916333,-0.0047365964853778,0.011929689380133,-0.0101065468303508,-0.0078958342755376,0.0093692750606236,-0.0016126833351762,-0.0174550368244611,-0.0356889980102207,-0.0058285686793497,0.0001567983343653,0.0013942822390184,0.0080185319333456,-0.0103270333160241,0.0109094589493267,0.0133948217759634,0.0070136678262199,0.0153700102148732,-0.0081052158205875,-0.0343265818550755,0.0106945916768459,-0.0030764946602115,0.0119773884841232,0.0110711552010777,0.0006251462788519,-0.0052656752575129,0.0019783530887032,-0.0003711753087873,0.0091206402144995,0.007703971539719,-0.0177649862757656,-0.0013350429869713,-0.0169906502017575,0.0083781229944855,0.0052545382478604,-0.0183205577983241,0.0015585919044267,-0.0091390858443616,-0.0051926828352795,0.009878345907455,0.0011587272909573,-3.538347975289209e-05,0.0020354178009103,-0.0008378202296369,24.363275783552588,1.2845990486007324,25.01808908316099,0.6297857489923295,25.31144295875155,0.3364318734017715,25.449968304276094,0.19790652787722607
