lat,lon,species,d18Oc,sigmaT,cluster,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,d18Oc_stdev
17.43,-77.66,"G, ruber",-2.18,23.004289627075195,188,0.0543157610484543,-0.1137163783069932,0.014145985488846,-0.0797101896939147,-0.0389399787328016,0.0375118842699762,-0.0033914264954693,-0.0118353206200532,-0.060187595950057,0.0468723375445248,0.0116773419482079,-0.0676941606825101,-0.0845656105622794,0.0242151189392164,-0.0326953703030465,0.1024050683700719,-0.0269159168088796,-0.0368154703973993,0.0381585024356445,0.029881064136442,-0.0269647607128402,-0.0398227701253182,0.0440729865772255,-0.1014442280169912,0.0150888796122718,0.0350517963836279,-0.0258552429149714,-0.0004374973916935,-0.0256007356541513,0.0161597545627851,0.0054871770076978,0.0127408284507391,0.0825432845429972,0.0132064081369605,-0.1047651536371875,0.014490030056598,-0.0208021584490526,0.0251803520465751,0.0009331769618154,-0.0044799079234178,0.0043051663070585,0.0253115596176539,-0.0394660856959987,-0.0089000295913851,-0.0300959823200161,-0.0198599435565851,0.0309537608958403,-0.0430632834391681,0.0117179048635252,0.0140037336157602,-0.0211421762002798,0.0024275188350402,-0.0028581275281134,0.0628366348163218,0.1553069340282079,0.1601748956454204,-0.0030632114023981,0.0956642700443009,0.1
31.31,-30.48,"G, ruber",-0.55,25.60343360900879,111,0.0510347885511772,0.0023232608187112,0.0659419307952925,0.0189912184970915,0.0390427421245419,0.0230421679849711,-0.0019781617612214,0.085159398963137,0.0245831667204033,0.0178310212803907,-0.0895674195185283,-0.0395660393734639,0.0319421030195654,-0.0068284457292442,0.0118190799776262,0.0597842740086938,0.0327258205226843,-0.0786669347271739,-0.0291549824373755,-0.0915901064522709,0.0537097877400102,0.0528500307813666,0.0922635975989791,0.0612897798063593,-0.0348831989682861,0.0131600170886758,-0.0609513136933212,0.0046985953831,-0.0130537073956685,0.0148588889373616,0.0173824354442704,-0.0172986194013047,0.0141918913937516,0.0679910028048055,0.0268939493492863,-0.0915591498836983,-0.0243125065015991,-0.0252526578156155,-0.0126599210391293,-0.1852470701686288,0.0844108048165075,-0.1474823517719011,-0.1308755854203071,-0.0562734608111317,-0.0629716886635711,-0.0043536783787198,0.062356756622152,0.0085869019913181,0.0375899518453803,0.0133908712143222,0.016371035905434,-0.0526626036973079,-0.0267074711684188,-0.0609624823040093,-0.027040711641516,0.028148090489588,-0.0426804382988807,-0.0200909640589736,0.1
33.75,-32.16,"G, ruber",-0.54,25.52942657470703,176,0.0504962008641946,-0.0025794471728785,0.0742976715212035,0.0154210402424939,0.0332635150337969,0.0213462994030505,-0.0200521597212187,0.0928738391296971,0.0250362550201755,0.0025198556464056,-0.0872701656471165,-0.0334144841860186,0.0366692726804777,0.0142484734062799,0.0071544302548843,0.0672169516323693,0.0544962868457444,-0.053280530868552,-0.0489275245692779,-0.0726064288091148,0.0433472906471162,0.052211884315314,0.0885244277544925,0.0270177543697692,-0.0366867935010045,0.0145777025296943,-0.0663852522930894,0.0253320017003235,-0.0017694032811779,0.0559583338653052,-0.0101614499635836,-0.0138379503510519,-0.0256584401096045,0.0687544397715322,0.0063509656435584,-0.0156654372187675,-0.0963503106291923,0.0091862340816136,-0.002092085798023,0.0110292568819054,-0.0304956010529911,0.0123863791066451,0.0025588787410056,-0.017169770760439,-0.0348765852853753,0.0221284442726554,0.0496489187292796,0.0982819737141701,-0.0173803730240448,-0.0407237489945549,0.0414429104335017,-0.0151802562213694,0.0546616918998554,-0.0090971090732522,-0.0825063867653634,-0.0868599806988581,0.0813255831347902,-0.0458063188456381,0.1
33.85,-30.09,"G, ruber",-0.68,25.594480514526367,184,0.0493746137133332,0.0020478924170344,0.0751693272763023,0.0167363790497922,0.028364186220393,0.0198490988231344,-0.0128602936268728,0.0807188367851172,0.0205843028640013,0.0095033508868182,-0.0780097363549013,-0.0292815753639108,0.0286572071749812,0.007127094861321,0.0215853292939468,0.056073376538049,0.0325493787008901,-0.0472521261889997,-0.0330240356825569,-0.0851909727425611,0.0482490628499434,0.0497540243364992,0.0985198550083451,0.0262808313351678,-0.0297235044015558,-0.0007147818610723,-0.0328467994671435,0.0250739942214638,-0.0028234247997375,0.0558248459002463,-0.0296141367202432,0.0278128007957098,-0.0014888527740976,0.0458222344462028,0.010065204929539,-0.0111981577383511,-0.1056365691176531,0.0140145692153405,-0.0150154399131768,-0.0282322808857541,-0.0750870218186516,0.0264450053745666,-0.0044545908734741,0.018246544636208,-0.008681795090055,-0.0264405844935545,0.0142009192294219,-0.0036579064030596,-0.0693732386231263,0.0138976475457162,0.045200052404093,-0.0219484760425783,-0.078240276270386,-0.012412421197823,0.0077272966335456,-0.0071506606393111,-0.0098331650961153,0.0217954618083897,0.1
35.41,-29.42,"G, ruber",-0.88,25.71470642089844,185,0.0480367038791334,0.0027277695800897,0.0808454776664542,0.0158435004094237,0.0208687342106868,0.017382795755758,-0.0180166983905669,0.0751015173100476,0.0172591737871103,0.0040592113703695,-0.0665961160929414,-0.0233451080005476,0.0248110350967474,0.0143258483553489,0.0259479018941367,0.0493148886481523,0.0315160627948203,-0.026320605614552,-0.0316224994013763,-0.05910235128761,0.0350053254175816,0.0413175940822292,0.0803456111702423,0.0132451823667526,-0.0215695259265841,0.0023185632208824,-0.0362149373363591,0.032129626349139,0.0005027872386038,0.052744585658771,-0.0286760680683482,0.0122930765442462,-0.0143935722776891,0.0344459844039629,0.0028894305874148,0.005834115589486,-0.0675173806711328,0.0076262696527248,0.0019932170731119,-0.0085748770892633,-0.0514874972169095,0.008965138997926,-0.0025393869342402,0.0201323332142304,-0.0021394822100988,-0.0058613887554727,0.0213479487172431,-0.0065955946217811,-0.0560870584757813,0.0192416633867465,0.012301884420517,-0.0101286777220492,-0.0462290953934504,-1.1799641070882506e-05,0.0167623904889039,0.0142825004664378,-0.004649896589749,0.0152651926962108,0.1
38.57,-25.03,"G, ruber",-0.72,26.012895584106445,144,0.0432741255720561,0.0098975526619502,0.0927715077894438,0.0153833852002042,0.0025219882136892,0.0097045802361409,-0.0209776431685643,0.049908875045694,0.0063542567860107,-0.0031430288261919,-0.0344526715204859,-0.0136942390844982,0.0083755471774835,0.017974147421725,0.0448697293058958,0.0245787152645141,0.0038021491772402,0.0042526084464619,-0.0037589683012525,-0.0224742744917073,0.0160417445151863,0.0198753501888803,0.0507677122213064,-0.0023267390549654,0.0017888319422854,-0.0099749455165879,0.0007323827145886,0.0236246226781382,0.0034023178700964,0.0121920174627985,-0.0222346055148258,0.0092456606032872,0.009982959867549,0.0039762371618029,0.0062990612805512,0.0101945187969706,-0.0084326725628072,-0.0051681025034576,0.0100925404122235,-0.0066629818071105,-0.0178199556271772,0.0048074251113842,-0.0046900705884772,0.0042583559624125,0.0047859825199204,-0.0022560843262713,0.0227373938040965,-0.0052555707023204,-0.0007282064965932,0.0145960299498899,-0.0171867177173377,-0.0076083819545889,0.0029805199761931,-0.0044031713797155,0.0408995550111765,0.0119183612854404,-0.0366176039092179,0.0128395751979239,0.1
20.92,-19.7183,"G, ruber",-1.15,25.26506805419922,172,0.0478430926361547,0.0324977497712808,0.0307722786891478,0.0337125336224509,0.0305424401071683,0.0290999083497221,0.0648383315787967,0.0147923558912874,0.002405305301551,0.0751960754101907,-0.0197379399570538,-0.0112568979610991,0.0314947885572928,-0.0136226027993036,-0.0045571765460151,0.0027586663081784,-0.0129958901286967,-0.0623755203842015,0.0182052721080259,0.0513870686350359,-0.0046322736156874,-0.0002108390757574,-0.0010506027300051,0.024505164407654,-0.0683543167540995,-0.0317585085750597,0.0090710509614503,-0.0117288867012272,0.0134750745689196,0.0082181216684273,-0.0028453799143426,0.0321072958348277,-0.0019583276371676,0.0179115332933147,-0.0065578762314443,-0.016748993387689,0.0108776620964291,-0.0132286824802833,-0.0098886946109531,-0.0349011765922475,-0.0125286000483548,-0.0091903253772989,0.006873188497707,-0.0009851112143268,-0.0125429751369358,9.3638308001973e-05,-0.0010050694269796,0.0139575980390944,0.0243247177571262,-0.0249348630362971,-0.0119509781479092,0.0029073098815877,-0.0070881302948911,0.0037088002649871,-0.002313416074328,-0.0313922480663683,-0.0361634687206586,0.0096481078755078,0.1
-20.82,-39.8567,"G, ruber",-1.65,24.740270614624023,2,0.0518481240819868,-0.0162212999086633,-0.1246574069333798,0.0463150442120517,-0.0683986979918953,-0.1830526981013545,-0.02704070936962,-0.0119445791206665,0.0246736815471401,0.0663366292926596,-0.0001781398621943,-0.0348073601312062,0.0103697030996621,0.0155375890380915,0.0708050747628482,0.0001175152925523,-0.1482360620770682,0.0338128008792297,-0.1666560320763552,-0.0693032159653375,-0.0178726838572193,-0.0697799765571666,-0.1501462366869117,-0.216173353368948,-0.2325246432204189,-0.099708272772471,-0.0912318329504204,0.1059864128770783,-0.0909269161320055,0.1354769056803951,-0.1898491014434681,-0.0622142404297927,0.074066068094745,0.0550739986821417,0.0828679018585712,0.0543036121698202,0.0272511524266034,0.1614882247151419,-0.0006590685367858,-0.2010040482993162,-0.0147496395892591,0.0462247191589338,-0.0371945023682617,0.0121933758001209,0.1041507471103368,-0.0442558884474899,-0.1559011539147266,-0.1346255950706281,-0.0639904847559724,-0.0419066073988343,0.0840762089274771,0.0035456801635165,-0.0810286099592196,0.1339028506424795,0.0348116847668433,-0.0645512004181042,0.2497102668267103,0.0476982828744146,0.1
1.6633,-10.9767,"G, ruber",-2.13,22.773366928100582,-1,0.0401656145756041,0.0584649259168338,-0.0397391845018956,0.0424379911863472,-0.0076071101291306,0.0434894439564166,0.04900322029664,-0.0439081465932539,-0.0305787826507865,0.0055440010521146,0.022175957752068,0.0421189328592244,0.0281737812766817,0.0546426191737271,-0.0231848804209643,0.0057444368457254,0.0370433125528903,0.0093794246585388,0.0572242101312948,-0.0056469036775552,0.0204733583662957,-0.0125274090171164,-0.0062207926351295,-0.0592647990380168,-0.003951033334318,-0.024037365167565,0.0277356319332905,0.0213712228502625,-0.0270489874002175,-0.0397032198738662,0.0028184513630642,0.0411468676143015,0.0040556131724564,0.0111715625450574,0.0248341724019778,0.0164362457899698,-0.0191784755581203,0.0238180332232616,0.0114953476220952,0.0141274239119401,0.0203072961294962,0.0270020481637039,0.0014523005557367,0.0041461938961918,0.014411486352611,0.0057357939484767,-0.0148221741853474,0.0144724040476682,0.0032070415949689,0.0052858806493738,-0.013476392284923,0.0082745007965649,0.0076056990557154,0.0428225878448967,0.0163401346123092,0.01220507802145,0.0290727431900988,0.0053808424552222,0.1
-5.9417,-8.14,"G, ruber",-1.44,23.799392700195312,221,0.0351585069490919,0.064335987764373,-0.0676647930679932,0.0378561265282432,-0.023652646684449,0.0436233240517698,0.019062706064211,-0.0413759932574456,-0.0514734351122864,-0.0355703142194396,-0.0075453313046099,0.061329221532116,-0.0076593635009248,0.045974563283728,0.0062289105651375,0.023962581612352,0.0447498195538988,0.002529698789026,0.0494753817937506,-0.0469881956764074,0.0165377569082733,0.0115515508693407,-0.0102980777698252,-0.0511401748829526,-0.0438561095437298,-0.0222279813157133,0.018780214868808,-0.0050664519305462,-0.0006212471976624,-0.0293705489693845,0.0080290622671107,0.0735240178854691,-0.0296744532117995,0.0385261476822731,-0.0018965296475518,-0.0034382713842476,0.009759006987977,-0.0050517164759249,0.0200309124160409,-0.0223523864808712,0.043598844507588,0.0066981074953877,0.0001172056438474,-0.0133052113662327,0.0224880338036077,0.0190556243526936,-0.0300997076067458,-0.0002114366290035,-0.0084759004785029,0.0016676027838485,-0.0043035849227431,0.0281737641367172,0.0129384796280463,0.0389585302948518,0.0102160088489801,-0.0295702058008318,-0.0053705597129971,0.0122338603964535,0.1
-29.1117,-45.2233,"G, ruber",-1.09,25.120338439941406,-1,0.0472638379736191,-0.0292621115768283,-0.1504525644546183,0.0277841840828777,-0.1178089731686681,-0.2168812500649375,-0.0603165273670265,0.0113660495581506,0.0656655833811782,0.1236940399326707,-0.0606662688674186,0.0150183278323253,0.0957975270646034,0.0855582530166051,-0.0200741591658421,-0.0348750936135907,-0.0945397961142851,0.0253050644751468,0.1095055816850905,0.0302090382199543,0.0467425663114831,0.0230303203000885,-0.0565065007718356,0.0685933809205439,-0.0452339891950999,0.1090129704593693,-0.0360470013234867,-0.0753441742045163,0.046518644968648,-0.065726566055323,-0.0103755322539719,-0.0125534987009519,-0.0252551907995999,-0.0138965033801124,0.0563923791876284,0.0923609747951828,-0.1218806701241145,0.0728346166492349,-0.0499978607995864,0.0264636711843378,0.2502789724894028,0.1398919934962606,-0.0892514232278601,-0.0381537456406168,-0.2669262324124721,-0.3235694467679882,0.1326533440109584,0.4506113316567476,0.1188964590256719,0.4949943585561857,-0.2740030941273204,0.2263614756823046,-0.0268165609126199,0.2079000073059138,-0.0286980325588743,0.5800131123142913,-1.1006893221086822,-0.1740661234470842,0.1
-27.911,-45.881,"G, ruber",-1.14997637271881,25.06135368347168,13,0.0483037908733347,-0.0309764764894918,-0.1467910031062449,0.0277612426966676,-0.1140073606536852,-0.2194572567852932,-0.0547107365117748,-0.0034466877735742,0.0747399766991502,0.1145071944588619,-0.066405845157785,0.0078387818697874,0.0970929485325189,0.1082835485885799,-0.0088606153268062,-0.0084704060586344,-0.1459981830981171,0.0188607925150657,0.1253272358163485,0.0539875093163386,0.070816054101211,-0.0026883096699809,-0.0806555146337602,0.0359638926127039,-0.0013061079967806,0.0813282465272675,-0.0283977071873275,-0.0626900483544073,0.0729966104856321,-0.0040432210575851,0.0216833305024453,-0.0219200836987223,-0.0814061758652014,-0.02268790950561,-0.029123642262672,0.0264100699331705,-0.0609340828593312,0.0095997034034102,0.0087385642990568,0.0207481315759385,0.0881568651113701,0.0338084054148146,-0.0154782989371186,-0.0122077821805011,-0.0954931937312481,-0.0869855842174064,0.0909330449318525,0.11094999440298,0.0411970057537172,0.1361382647563118,-0.0712302462743359,0.040414717934247,-0.0133465620155755,0.0269617048262464,-0.0116827776449966,0.1784112885768565,-0.2696135867681983,-0.0294891101622705,0.1
-26.7383,-46.7383,"G, ruber",-1.15,24.619239807128903,12,0.0493000116622253,-0.033224078348779,-0.1431710776831388,0.0269780410435491,-0.1102805060312252,-0.2220738605760848,-0.0490995776776581,-0.0184726986197263,0.0852308700550351,0.1066184214875388,-0.0753058109079602,-0.0004937502152227,0.0976602616920554,0.1267662944357889,-0.0038465289213271,0.0147369953045555,-0.1981488956142049,0.001754357675628,0.1683320215754587,0.0776436409415581,0.0981141651745785,-0.0226235069441534,-0.105370611613964,-0.0100553587679001,0.0429327684830931,0.0273957144270489,-0.0017891596357663,-0.0285341676000476,0.1278520651022429,0.0812388804917638,0.0610068605831725,0.0106145931189664,-0.1572528248981601,-0.0096369884010881,-0.1343749426951783,-0.0430206920845995,0.0208492935055059,-0.0938806745833359,0.0469359195628303,0.0307814171215284,-0.0964754056807014,-0.0875783795567683,0.0860903053211588,0.0052393727525002,0.1127681893758867,0.1363600678370515,-0.0633138657098906,-0.1985214915654145,-0.051667620664172,-0.1567723814289343,0.0413402022160213,-0.0489255990171446,0.0903257562512255,-0.1028939937362211,0.0137439764407763,-0.2216015296471861,0.3569062762274518,0.0397949315909579,0.1
-6.565,10.3167,"G, ruber",-2.28,21.77558708190918,63,0.0090499779435527,0.0958970272622447,-0.0640670014105922,-0.0079173084142361,-0.0157808880748661,0.0587747020926572,-0.0516103601445767,-0.0739383113878438,0.0865129582069111,0.0089491535968679,-0.0300321019140878,0.0068126246401805,-0.0199998196490753,-0.0587960892065709,-0.061662847043706,0.0031027186036351,0.0372912317772975,0.0004260246839228,-0.071122395197393,0.0593503963738129,-0.038505916634547,-0.0001121543194177,-0.0122187348892359,0.0104152028928958,-0.013592418632824,0.0319729458516508,-0.0365389485804813,0.0234681693209136,0.0027782810061779,0.0127350274471726,0.0129148443433053,-0.0374339490493757,-0.0079110484177786,-0.0079312119266459,-0.0102703112705009,0.0303681126814544,-0.0147660265207935,0.0055035601653669,-0.014768957875059,0.0772244889413501,-0.0356698539267538,0.0606209484388214,0.0467958003163036,0.0240933814048728,0.0055422277097202,-0.0123589811930949,-0.0039805171010295,0.0172590285491665,-0.0321412459567135,-0.0030547542379171,0.0051957159823402,0.0270656016185996,-0.0275332304618279,0.0190852582449096,-0.0508437980301541,-0.0231538540254374,0.0100198212257366,-0.0018757081100185,0.1
1.95,3.55,"G, ruber",-2.05,22.01979637145996,-1,0.0210895655926863,0.0864328977015901,-0.0338685536100265,0.0128695591189695,-0.0142946216314441,0.0624157421780607,-0.0033998888680463,-0.0897417157773063,0.065323486081618,0.0725247418846083,-0.0346312904136512,0.0575663051341788,-0.05188023313457,-0.0771887587123407,-0.0084522703618092,-0.0152054548018091,0.0146105324293117,0.0825789737375364,-0.0221950864039312,-0.0016418116255038,0.0108892915803467,-0.0005519598999686,-0.0192984628062535,-0.016633773537981,0.0550662963029517,0.0022164933418781,0.0201049563815317,0.0404120302433055,-0.0094412114933627,-0.0300275973175738,0.0319595375727257,0.0122208726653467,0.0726643742078905,-0.0504350407877376,0.0182567167854007,-0.0128720737123656,0.0731790505259282,-0.0327700999805796,0.0139694388587385,-0.0562204993034554,0.061343342003886,-0.0744613176638332,-0.0755375266106904,-0.0214690908084323,0.0077060803435914,-0.0078054078240304,0.0212442871859905,-0.0446377306282213,-0.0068968151674494,0.028293974451867,-0.0133389126385474,-0.0070143841959864,0.0314523661894896,-0.0272220470270073,0.0186299100326046,0.0298549163432644,-0.0081185705498381,-0.0056680135558906,0.1
4.025,-41.6833,"G, ruber",-1.98,23.15314483642578,106,0.0610775907172377,-0.0223738681717004,-0.0385277949106212,0.0296616251675246,0.0729481613866649,-0.0678769529365772,0.0185294574013986,-0.0137204270329631,0.0709262743890818,-0.0205932765089724,0.0353440327824618,0.0461200100953602,-0.1040069635103604,0.0440266691934469,0.0453965784381049,0.0600391818968106,0.0012196884779751,0.0091599107292058,0.007821229063585,0.0259292356331383,-0.1056845510987764,-0.0964534521174591,0.0769095334527661,0.0894844775524366,0.0055577410489495,-0.0607561344464066,0.0641933483538641,-0.0209887715534612,0.0807480136734255,-0.0067493539884941,0.0771571840300629,-0.0024730092286041,-0.0709830340557337,0.1103430479204782,0.0683616835883372,0.1407904562069585,-0.0152379800592422,0.0756707529207683,-0.0457437738255561,-0.0224441965406346,-0.0384727092996098,-0.0576604179694604,-0.0460191260831593,-0.0173506988248096,0.0560342459525871,-0.0295328716810984,0.0162614879985226,0.0022143656019456,0.0753502110379818,0.2216191782213733,0.0303452502257125,-0.1778508873874469,-0.0025593056173591,-0.1087070264824913,-0.0655498768878444,0.0863311706280771,0.2222042658089311,-0.0145924985007356,0.1
3.6817,-32.0117,"G, ruber",-0.92,22.98685646057129,-1,0.0577146071738594,0.0049678137285189,-0.0379937867901358,0.0491051427560075,0.0537318675467866,-0.0314884316509076,0.0497370832224356,0.0288352971108796,0.0245658942611646,-0.0686534430428343,0.028862378814647,-0.1379778537622376,-0.0273396698267771,-0.0524954582637052,0.0097798468893815,-0.0363734104340504,0.0611567052901509,0.0222345162491408,0.0780745686786149,0.0528869959709693,0.0712094967555591,0.0705707270310749,-0.0912362668480235,-0.0089013708187301,0.0210177299865391,0.0711769427382307,-0.157673180225933,0.0458053240082197,0.0416387215462774,-0.1393994055375692,0.0613201861252507,0.0398121738488823,0.0395623330858174,0.0312422005512874,-0.0025204072620989,-0.0187929654999653,0.0110390933020395,0.074677689057382,-0.0057965665264764,-0.1067934143486943,-0.1443662240271856,-0.0348676662016146,-0.0098671700260988,0.2947171610750473,0.0387551890784253,-0.075415607779017,-0.0876547011754488,-0.0967932356488314,-0.0485508969550446,-0.0531500714783174,-0.0387223234974858,-0.0460509128226616,-0.0213782365041047,0.0158457021726625,0.2432591951594,-0.3170509226109668,0.2851777030981146,0.0063262168896877,0.1
-15.5383,-17.07,"G, ruber",-1.27,25.00224876403809,135,0.0410389544293338,0.0422078355855691,-0.104644639238134,0.047504598823603,-0.0402105479436637,-0.0205491794284417,0.0055471590575326,0.0193568389643593,-0.1253685550348442,-0.0446203321061714,0.0287179673932182,0.0304418098241219,0.0027623543951272,-0.0134091689829486,-0.0504244699717988,0.0526562872898663,-0.0063905018679054,0.0794951264255117,-0.081046690997519,-0.0245025021768068,0.0403180375811903,0.0093871291785879,-0.0011220867303844,0.0894760842649365,0.1447598734372828,0.0564172452539556,-0.0584896286101769,-0.0149842035272142,0.064558277621958,0.0964748572084786,-0.0869303534205768,-0.1679635813385906,0.0613624302613421,-0.0348582926708304,0.0817386925410556,0.0070048172472694,-0.0212128231216674,0.0193127761394392,-0.0667312988929458,0.1056040033972911,-0.0773378547690543,-0.0563993551722309,-0.0636359779596664,-0.0247006917905771,-0.0307399285277661,-0.061147474379973,0.1154488158318577,-0.0072053937998613,-0.0025309079146208,0.0623868924912898,-0.0025182390002901,-0.0155979518666893,-0.0205689212936555,-0.1289479465152191,-0.106157905436853,0.0238564378146126,-0.0464853289159937,-0.0349768756148496,0.1
-20.3667,-12.7067,"G, ruber",-0.97,25.04084205627441,104,0.0341675515236661,0.0498961774678392,-0.1206508990609671,0.0343995699591948,-0.0489829316673649,-0.0093005745570365,-0.0221718368547158,0.030135867900878,-0.1300441466369943,-0.056663586684258,-0.0214710846684152,0.0591701345929263,-0.0364580548748489,-0.023882247229908,-0.0255521076264067,0.0970274885231286,0.0148083896697587,-0.000337222037276,-0.0067186234680317,0.023954611022835,0.0531463309179042,0.0296805393539742,-0.0452715569846618,0.0685020985265379,-0.0439112753954046,-0.0107519167118918,-0.0421244714960444,-0.0655459898600542,0.1170037333060039,0.0666177717204742,-0.0699015952141971,-0.0701641832770053,0.0679601290313005,0.0175814342599051,0.0266624080366703,-0.0343232827950793,0.0542238605435725,-0.0473956058220834,0.0247225231202578,0.044465145744442,-0.0841848866716558,-0.035766682766593,-0.0045461339490317,-0.038409223160827,0.0224717927773846,-0.0323172291656954,0.0064781568136077,-0.001806349824691,0.0069720237542075,0.0122586074780391,-0.0082643319271943,0.000170861163443,0.0070485230043675,0.0092883313012456,0.0052486353450044,-0.0140707968208955,-0.0012214460587723,0.0044715830493886,0.1
-15.53,-11.5783,"G, ruber",-1.11,25.258771896362305,122,0.0354757802679632,0.0544400605992046,-0.1035684648738766,0.0382679507335722,-0.0400455873074889,0.010178035278534,-0.0051590298317467,0.0029104691022217,-0.1080685977610525,-0.0645222780155971,-0.0106002824984982,0.0573286700236194,-0.0196467160736593,0.0172326006118023,-0.0100034531949562,0.0646688459182944,0.0293145034423509,0.0042347842391733,0.0062391045155929,-0.0229623037211761,0.0310474248349006,0.0245926745751163,-0.0240015389458835,0.0195139775555951,-0.0305235072469439,-0.0036919948056939,-0.024477572208335,-0.0393378019574727,0.0634874109733303,0.0348126350029284,-0.0409524026056082,-0.0170088904204223,0.0018279512411159,0.0341596815222719,0.0152237578468236,-0.0152635978591998,0.0228548866914582,-0.0177542246970088,0.0096341997372805,0.0274239554150563,-0.0240210564642933,-0.0196284364071327,-0.0055821621805263,-0.0260999835321939,0.0159953876560853,-0.0072341392812934,0.0067460693638181,-0.0017323069090367,-0.0051876105313462,0.0166145403397638,-0.0090344111790078,0.0198173862367541,0.0081935651985818,-0.0018783735823988,-0.0247169718129362,-0.0266595261654349,-0.0114004975040958,0.000619271876313,0.1
-15.5283,-10.7283,"G, ruber",-0.91,25.2607421875,122,0.0345431862460267,0.0562461741637352,-0.1033804142703159,0.0366544429725012,-0.0398566010793628,0.0141408865908091,-0.007230893998558,0.0004170251404446,-0.1042725589728915,-0.0663212482237083,-0.0169210815027483,0.059804862621441,-0.0238245479718401,0.0177666592614098,-0.002868819882505,0.0628657221245541,0.030381929684858,-0.0022000775445225,0.0119323015373627,-0.0239440440047741,0.0265272636238645,0.025987948589216,-0.0267545399046447,0.014321627791643,-0.0477143451105188,-0.0071120479271026,-0.0225708450383848,-0.0408580183857925,0.0617094631791403,0.028388913943938,-0.0321160087740638,-0.0020361127829093,-0.0081813863860491,0.0383282970766413,0.0037637860520811,-0.0184754953115338,0.0326030241679052,-0.0233975738481622,0.0174640126459704,0.0131944172144605,-0.012948854810295,-0.0213630347296162,-0.0015705570417447,-0.0252578083776042,0.0187780163923561,0.0003516072166098,-0.0023493030619261,-0.0035052160813161,-0.0050199019944911,0.0120219479013792,-0.0107618133215225,0.0228625938028093,0.0115319200809996,0.0083426640048719,-0.0167736931451522,-0.0289165064154411,-0.009626299516149,0.0032924883462437,0.1
-15.675,-9.4567,"G, ruber",-0.89,25.247785568237305,122,0.0330448934784777,0.0588409054465471,-0.1036208143662376,0.0339892100332213,-0.0397221794238844,0.0192954261573484,-0.0110812629422309,-0.0025430323815752,-0.0986844395571166,-0.0685491582983389,-0.0270496303696421,0.062730203877692,-0.0310089460936338,0.0155225766394748,0.0083205538759435,0.0589734202034688,0.0292002551164474,-0.009614132461783,0.0161434402693549,-0.0249227571578557,0.0182652561673918,0.0277554825707584,-0.0312705572729843,0.0107094902641786,-0.0695292419822964,-0.0092452361170468,-0.0222024046852919,-0.042748775517052,0.0594508378251089,0.0210712688548516,-0.018180037371379,0.0148903545627145,-0.0228417411412363,0.040910605761571,-0.0145874246594086,-0.0238204733832583,0.0500845079516953,-0.0326130290996046,0.0278836235913831,-0.0092623670573246,0.0039606775755186,-0.0284134048920673,0.0023182429879301,-0.0234839656199929,0.0207055157426679,0.0111664176003175,-0.0123153188635491,-0.0075905203554424,-0.0042988161287033,0.0060059446277954,-0.0135934942462574,0.0256634039078479,0.0159281702705396,0.0191391903068277,-0.0063989468593436,-0.0293379776960755,-0.0082106222592937,0.0059592217251931,0.1
-4.3283,-10.2583,"G, ruber",-1.67,23.59576416015625,223,0.0381072029004879,0.0600040368030179,-0.0622077249479277,0.042080755640424,-0.0195086061119136,0.0391841939934963,0.0303298992069786,-0.0378552238283499,-0.0552378857669273,-0.0341282043270187,0.0094903568772038,0.0503401601509117,0.0118783388093917,0.0577972440678246,-0.0069368471475736,0.0173281279783122,0.0393133979592932,0.006673750724025,0.0443198234871523,-0.0420489563318957,0.0162091313926195,0.00198526620631,-0.0031267279806459,-0.0480482767010973,-0.0158275663991968,-0.0137888370887792,0.0155518854851387,0.0044266701928228,-0.0142556830299054,-0.0265366946051576,0.0024592929263778,0.0467011132431112,-0.0233756686300618,0.0263656688499846,0.0095501942888248,0.0056858494423519,-0.0122033236863441,0.0143450683707267,0.0083029025207584,-0.0023732463110112,0.0281484477903366,0.0153902976395968,0.0019800149640513,-0.0031318098923326,0.0112029163078193,0.0113265592697474,-0.0189059355112566,0.0085243593253298,-0.0053222556586673,0.0011004589562871,0.0013645348358019,0.0135345507244789,0.0027109515177654,0.0249504869154393,0.0067962525243578,-0.0160829205611558,0.0022906675521679,0.0078087840279698,0.1
