lat,lon,species,d18Oc,sigmaT
35.7981666666667,12.9915,"G, ruber",-0.18,26.449060440063477
35.8545,14.1033333333333,"G, ruber",0.93,26.710630416870117
16.42,-62.455,"G, ruber",-2.13,22.86484718322754
17.93,-65.67,"G, ruber",-2.49,22.640920639038086
17.753,-67.008,"G, ruber",-1.88,22.67083740234375
16.71,-78.633,"G, ruber",-2.22,23.076929092407227
39.16,15.08,"G, ruber",0.62,26.993385314941406
35.63,-44.28,"G, ruber",0.09,25.42120361328125
4.948,-42.8919999999999,"G, ruber",-1.84,23.136632919311523
39.95,-33.13,"G, ruber",-0.483,25.856138229370117
-18.5525,37.3688,"G, ruber",-2.17,22.700838088989258
-1.22,-89.68,"G, ruber",-1.5,23.38298988342285
-19.203,37.04694,"G, ruber",-1.97,22.7985782623291
-34.71,17.338,"G, ruber",-0.45,25.686294555664062
-9.00991,120.01528,"G, ruber",-2.88,21.413436889648438
-7.4,115.2,"G, ruber",-3.082,20.986448287963867
-3.5667,119.3833,"G, ruber",-3.17,20.547897338867188
-5.9375,103.346,"G, ruber",-3.07,21.128591537475586
-29.173,13.09,"G, ruber",-0.666666666666666,25.583404541015625
-35.822,18.102,"G, ruber",-0.3061,25.52044105529785
-1.4945,100.127999999999,"G, ruber",-3.1,20.949308395385742
-35.822,18.102,"G, ruber",0.2425,25.52044105529785
-4.613333333,-36.63666667,"G, ruber",-1.79,23.54979705810547
-1.3366,-11.9,"G, ruber",-1.38,23.5970458984375
6.6353,113.408999999999,"G, ruber",-2.96,20.76650619506836
0.51667,-92.4,"G, ruber",-1.58,23.003828048706055
-27.177,-46.452,"G, ruber",-0.712230886220932,24.68317222595215
8.51,112.33,"G, ruber",-3.04,20.917959213256836
8.1,110.63,"G, ruber",-3.19,21.0277156829834
-1.517,-85.817,"G, ruber",-1.53,23.190338134765625
5.66,110.66,"G, ruber",-3.26,20.876108169555664
6.16,112.21,"G, ruber",-3.2,20.827163696289062
14.8,111.53,"G, ruber",-3.0,21.30820655822754
20.12,117.38,"G, ruber",-2.54,22.018754959106445
19.78,117.53,"G, ruber",-2.93,21.8387508392334
31.67,-75.42,"G, ruber",-1.5,24.455747604370117
-8.195,-34.26,"G, ruber",-1.3,23.777734756469727
-8.532,-34.023,"G, ruber",-1.33,23.777734756469727
8.572,-40.437,"G, ruber",-1.54,23.224950790405273
8.498,-39.992,"G, ruber",-0.77,23.215087890625
8.79,121.29,"G, ruber",-2.57,21.294408798217773
16.27,108.65,"G, ruber",-2.645,21.6588077545166
9.98,109.47,"G, ruber",-3.225,21.12358283996582
9.75,109.12,"G, ruber",-2.965,21.12358283996582
7.48,109.12,"G, ruber",-3.0,21.024192810058594
31.31,-30.48,"G, ruber",-0.24,25.61045265197754
-5.517,-106.767,"G, ruber",-1.61,23.478307723999023
7.85583,-83.60694,"G, ruber",-2.75,19.9105167388916
19.58398,117.63083,"G, ruber",-2.69,21.8387508392334
29.82,-43.22,"G, ruber",-0.48,25.269601821899414
-1.163,-10.705,"G, ruber",-1.21,23.58101463317871
29.00167,-87.11889,"G, ruber",-1.27,22.7978515625
11.33,-66.63,"G, ruber",-1.97,24.06861686706543
11.56667,-78.41667,"G, ruber",-1.97,23.0120906829834
27.1935,-91.4089999999999,"G, ruber",-1.53,22.747146606445312
24.4117,-83.219,"G, ruber",-1.61,23.59803581237793
12.744,-78.7393,"G, ruber",-1.86,23.06096649169922
32.784,-76.2863,"G, ruber",-1.564,24.3634090423584
23.9918,124.413,"G, ruber",-2.53,22.532262802124023
8.5428,110.341,"G, ruber",-3.295,21.0277156829834
-12.8908,122.757,"G, ruber",-2.23,21.72332763671875
-13.0825,121.788,"G, ruber",-3.0,21.804426193237305
45.4,-25.43,"G, ruber",0.02,26.4108829498291
-5.0,133.44,"G, ruber",-2.561,21.596694946289062
28.0136099999999,127.0164,"G, ruber",-2.345,23.013412475585938
-27.911,-45.881,"G, ruber",-1.12592959403992,24.802690505981445
33.75,-32.16,"G, ruber",0.05,25.56980323791504
7.85583,-83.60833,"G, ruber",-2.47,19.9105167388916
33.85,-30.09,"G, ruber",0.18,25.6278018951416
35.41,-29.42,"G, ruber",-0.09,25.727645874023438
8.20556,-84.12194,"G, ruber",-3.0,20.243492126464844
-3.88333333333333,119.45,"G, ruber",-3.091,20.547897338867188
-8.195,-34.46,"G, ruber",-0.51,23.777734756469727
38.57,-25.03,"G, ruber",0.04,25.979637145996094
-3.88333333333333,119.45,"G, ruber",-3.08,20.547897338867188
-3.88333333333333,119.45,"G, ruber",-3.2,20.547897338867188
40.41,-25.75,"G, ruber",0.27,26.0747127532959
8.7833,121.2833,"G, ruber",-2.46199999999999,21.294408798217773
42.87,-25.26,"G, ruber",0.0,26.19413185119629
-1.253,-89.6855,"G, ruber",-1.781,23.38298988342285
44.14,-24.92,"G, ruber",0.03,26.353708267211914
38.91,-25.02,"G, ruber",0.01,25.979637145996094
-12.7322,121.448,"G, ruber",-3.115,21.693748474121094
12.77,96.07,"G, ruber",-3.34,19.85044288635254
-1.42,-86.85,"G, ruber",-1.78,23.189178466796875
28.35,126.353,"G, ruber",-2.37,23.01641845703125
36.69,12.28,"G, ruber",0.5,26.667009353637695
13.6473,58.326,"G, ruber",-1.82,23.505098342895508
-5.842,-8.65,"G, ruber",-1.2,23.76518440246582
14.8803,60.7465,"G, ruber",-1.67,23.564781188964844
15.4,-68.2,"G, ruber",-1.62,22.935697555541992
6.6625,61.1338,"G, ruber",-2.2,22.719985961914062
7.0,-24.62,"G, ruber",-1.2179113,22.914945602416992
5.83,-22.8,"G, ruber",-2.04003579999999,22.686784744262695
5.53,-21.8,"G, ruber",-1.8064976,22.65032386779785
5.42,-21.52,"G, ruber",-2.0247221,22.65032386779785
17.43,-77.66,"G, ruber",-2.13,22.9697208404541
-5.778,-10.743,"G, ruber",-1.56,23.7632999420166
5.12,-21.0,"G, ruber",-2.102401,22.609779357910156
-4.99,102.13,"G, ruber",-2.22,20.91985511779785
28.15,127.27,"G, ruber",-2.3100856,23.013412475585938
-7.78,107.12,"G, ruber",-2.87,21.112470626831055
-45.5,174.95,"G, ruber",1.59,26.287172317504883
-1.665,-12.4283333333333,"G, ruber",-1.32,23.611000061035156
-2.23,157.0,"G, ruber",-2.44,21.568410873413086
0.607,-93.305,"G, ruber",-1.37,22.973793029785156
0.41,-92.16,"G, ruber",-1.54,23.003828048706055
-12.17,121.56,"G, ruber",-2.76,21.693748474121094
-12.22,122.12,"G, ruber",-2.78,21.72332763671875
2.26,-90.95,"G, ruber",-2.21,21.712038040161133
-1.76,-12.552,"G, ruber",-1.18,23.611000061035156
36.08,26.83,"G, ruber",0.6,28.070070266723633
35.92,27.3,"G, ruber",0.53,27.865995407104492
-0.467,-82.067,"G, ruber",-2.1,22.505773544311523
-3.61,161.32,"G, ruber",-2.33,21.70362663269043
-2.367,-84.65,"G, ruber",-1.57,23.532175064086914
35.95,-3.8,"G, ruber",-0.11,26.3067684173584
37.97,0.83,"G, ruber",0.18,26.563377380371094
26.95,-91.35,"G, ruber",-1.59,23.290292739868164
-2.173,-9.873,"G, ruber",-1.39,23.64606475830078
-7.69,107.46,"G, ruber",-2.75,21.112470626831055
-9.3,108.11,"G, ruber",-2.13,21.615371704101562
-8.92,108.35,"G, ruber",-2.78,21.527162551879883
38.2,18.03,"G, ruber",0.61,27.324037551879883
-0.93,97.92,"G, ruber",-2.6,20.989099502563477
0.57,96.74,"G, ruber",-2.72,20.953641891479492
-0.5,96.94,"G, ruber",-2.9,21.050127029418945
-2.36,99.2,"G, ruber",-2.64,21.027650833129883
-6.08,102.42,"G, ruber",-2.78,21.16712760925293
5.33299999999999,-34.025,"G, ruber",-1.32,23.037553787231445
3.178,-46.343,"G, ruber",-1.66,23.19420051574707
5.903,-48.043,"G, ruber",-1.89,22.994630813598633
5.432,-46.927,"G, ruber",-1.61,23.097074508666992
5.1,73.75,"G, ruber",-2.33,22.064695358276367
33.36,159.13,"G, ruber",-1.05,24.156492233276367
4.238,-43.665,"G, ruber",-1.81,23.140344619750977
36.5,24.33,"G, ruber",0.91,27.95670509338379
3.815,-41.622,"G, ruber",-1.46,23.172250747680664
-0.98,99.39,"G, ruber",-2.92,20.8709659576416
0.89,98.27,"G, ruber",-3.03,20.83856773376465
5.26,93.81,"G, ruber",-2.23,21.048721313476562
5.95,94.43,"G, ruber",-2.67,21.093408584594727
-5.745,-11.035,"G, ruber",-1.38,23.771543502807617
-5.28299999999999,-10.203,"G, ruber",-1.46,23.7632999420166
-9.25,116.68,"G, ruber",-2.37,21.691986083984375
-9.06,119.52,"G, ruber",-2.72,21.593141555786133
-3.558,-12.58,"G, ruber",-1.6,23.7318115234375
-3.623,-13.187,"G, ruber",-1.56,23.7441463470459
-8.1,126.08,"G, ruber",-2.39,21.404876708984375
2.867,-87.75,"G, ruber",-2.66,21.42689323425293
-9.16,111.03,"G, ruber",-2.91,21.672571182250977
-11.58,122.05,"G, ruber",-2.65,21.604448318481445
-5.78,126.97,"G, ruber",-2.56,21.553136825561523
2.273,-33.007,"G, ruber",-1.02,23.135007858276367
2.205,-35.1819999999999,"G, ruber",-1.28,23.129737854003906
-5.38,101.89,"G, ruber",-3.07,21.092527389526367
-1.54,96.38,"G, ruber",-2.48,21.132577896118164
-1.74,98.48,"G, ruber",-2.22,21.0552921295166
2.31,-30.648,"G, ruber",-0.55,23.09895133972168
9.987,109.478,"G, ruber",-3.145,21.12358283996582
0.0,155.87,"G, ruber",-2.17,21.4490909576416
42.9783,-55.2483,"G, ruber",-0.66,25.20923614501953
32.77,-34.7,"G, ruber",-0.14,25.505178451538086
28.35,126.353,"G, ruber",-2.15,23.01641845703125
27.05,-15.05,"G, ruber",-0.6,25.837739944458008
-27.177,-46.452,"G, ruber",-0.744102532863617,24.68317222595215
-17.25,42.99,"G, ruber",-2.42,22.666349411010742
-0.997666666666667,157.848666666667,"G, ruber",-2.57,21.523488998413086
26.0,-14.67,"G, ruber",-0.81,25.987104415893555
-17.05,42.23,"G, ruber",-2.21,22.666349411010742
40.5,-32.0,"G, ruber",-0.27,25.961883544921875
22.99,-17.33,"G, ruber",-0.68,25.890233993530273
26.2,-14.79,"G, ruber",-0.69,25.987104415893555
35.57,-32.55,"G, ruber",-0.09,25.6510009765625
-16.94,41.71,"G, ruber",-2.68,22.603864669799805
43.92,-24.97,"G, ruber",0.18,26.283395767211914
41.52,17.98,"G, ruber",0.7,27.75012969970703
33.69,-57.62,"G, ruber",-0.1,25.161436080932617
23.04,-17.41,"G, ruber",-1.05,25.840805053710938
21.15,-18.573,"G, ruber",-1.42,25.567590713500977
7.5,76.72,"G, ruber",-2.25,21.937944412231445
26.41,-14.96,"G, ruber",-0.5,25.987104415893555
23.13,-17.41,"G, ruber",-0.8,25.840805053710938
37.117,-30.033,"G, ruber",-0.21,25.8015079498291
-12.28,112.72,"G, ruber",-1.97,21.792329788208008
-2.24266666666666,156.997833333333,"G, ruber",-2.37,21.554763793945312
-9.22,114.72,"G, ruber",-2.7,21.672086715698242
19.04,-19.93,"G, ruber",-1.17,25.0504207611084
42.25,-25.67,"G, ruber",0.09,26.19413185119629
-0.008,158.912833333333,"G, ruber",-2.25,21.541311264038086
26.83,-15.117,"G, ruber",-0.52,25.907907485961914
26.84,-15.11,"G, ruber",-0.83,25.907907485961914
12.02,44.32,"G, ruber",-1.76,23.347984313964844
42.0,-32.67,"G, ruber",0.0,26.104238510131836
-16.62,40.45,"G, ruber",-2.16,22.562294006347656
-20.4,36.33,"G, ruber",-1.81,22.902658462524414
26.65,-15.05,"G, ruber",-0.57,25.907907485961914
23.5,-18.72,"G, ruber",-0.96,25.704954147338867
26.29,-14.86,"G, ruber",-0.63,25.987104415893555
-16.7,40.84,"G, ruber",-2.37,22.562294006347656
-19.0,37.5,"G, ruber",-1.9,22.700838088989258
47.45,-8.53333333333333,"G, ruber",0.34,26.54694366455078
26.49,-14.93,"G, ruber",-0.67,25.987104415893555
-16.68,40.67,"G, ruber",-2.2,22.562294006347656
34.97,-75.2,"G, ruber",-1.42,24.32294273376465
-16.72,40.84,"G, ruber",-2.04,22.562294006347656
17.43,-77.65,"G, ruber",-2.06,22.9697208404541
26.23,-14.81,"G, ruber",-0.56,25.987104415893555
9.761,109.132,"G, ruber",-2.925,21.12358283996582
-16.57,40.22,"G, ruber",-2.24,22.562294006347656
14.43,42.23,"G, ruber",-1.86,23.704994201660156
22.92,-17.22,"G, ruber",-0.74,25.890233993530273
-20.08,112.67,"G, ruber",-1.71,23.02152442932129
0.004666666666667,159.483833333333,"G, ruber",-2.35,21.541963577270508
14.52,93.13,"G, ruber",-3.02,19.8043212890625
22.91,-17.19,"G, ruber",-0.71,25.890233993530273
-9.65,118.33,"G, ruber",-2.59,21.593141555786133
23.5,-18.717,"G, ruber",-0.87,25.704954147338867
0.0,160.4,"G, ruber",-2.41,21.566429138183594
43.83,-30.58,"G, ruber",-0.29,26.21860694885254
5.853333,-44.978333,"G, ruber",-2.63,23.095308303833008
5.675,-45.088333,"G, ruber",-2.08,23.095306396484375
-16.8,41.13,"G, ruber",-1.95,22.603864669799805
5.09,-43.7616669999999,"G, ruber",-2.35,23.094228744506836
6.08666699999999,-44.193333,"G, ruber",-2.4,23.065282821655273
6.13399999999999,-43.441,"G, ruber",-2.3,23.07323455810547
-9.22,114.72,"G, ruber",-2.44,21.672086715698242
15.952,-18.014,"G, ruber",-1.35,24.0985107421875
15.3541666666666,-59.2823333333333,"G, ruber",-1.62,22.6339111328125
40.8,-27.45,"G, ruber",0.21,26.035219192504883
15.9503333333333,-60.9166666666667,"G, ruber",-1.78,22.6630802154541
15.35,-17.19,"G, ruber",-2.06,24.084266662597656
15.5668333333333,-65.1348333333333,"G, ruber",-1.51,22.864999771118164
31.43,-36.25,"G, ruber",-0.24,25.46012306213379
8.103,110.637999999999,"G, ruber",-3.175,21.0277156829834
26.65,125.82,"G, ruber",-2.21,22.840200424194336
15.38,-17.2,"G, ruber",-1.86,24.084266662597656
14.1981666666667,-63.4238333333333,"G, ruber",-1.94,22.889320373535156
-20.4,36.33,"G, ruber",-1.89,22.902658462524414
17.43,-77.66,"G, ruber",-2.12,22.9697208404541
41.0,-32.93,"G, ruber",-0.085,26.020408630371094
7.5,76.72,"G, ruber",-2.58,21.937944412231445
15.32,-17.06,"G, ruber",-1.99,24.084266662597656
18.05,57.62,"G, ruber",-2.44,23.91114044189453
21.3243333333333,-74.146,"G, ruber",-2.08,23.631921768188477
42.85,-25.15,"G, ruber",-0.365,26.19413185119629
7.497,109.127,"G, ruber",-3.055,21.024192810058594
15.34,-18.18,"G, ruber",-1.98,24.0985107421875
64.0,-12.1,"N, incompta",1.4,27.3453426361084
-41.135,13.481,"N, incompta",1.84,26.191347122192383
64.01,-0.73,"N, incompta",1.35,27.335969924926758
68.53,-10.67,"N, incompta",3.6,27.617704391479492
62.89,1.38,"N, incompta",1.4,26.98192024230957
-41.135,13.481,"N, incompta",1.56,26.191347122192383
-46.37,7.036,"N, incompta",1.82,26.665990829467773
63.76,1.39,"N, incompta",1.33,27.08819007873535
-41.135,13.481,"N, incompta",1.56,26.191347122192383
65.35,-8.29,"N, incompta",3.3,27.492238998413086
62.89,1.37,"N, incompta",1.3,26.98192024230957
60.78,3.71,"N, incompta",1.253,26.221525192260742
63.25,2.6,"N, incompta",1.28,26.959442138671875
68.17,-11.54,"N, incompta",3.6,27.605417251586914
67.0,-6.21,"N, incompta",2.3,27.59235191345215
38.2,18.03,"N, incompta",2.82,27.324037551879883
65.51,-7.18,"N, incompta",3.2,27.49766731262207
62.78,3.9,"N, incompta",1.05,26.63471794128418
63.35,-13.31,"N, incompta",1.3,27.262680053710938
-55.165,-58.091,"N, incompta",1.25,26.874696731567383
61.36,-3.21,"N, incompta",1.28,27.23741912841797
-55.165,-58.091,"N, incompta",1.76,26.874696731567383
60.1,-7.14,"N, incompta",1.27,27.18836212158203
63.05,-13.84,"N, incompta",1.28,27.262680053710938
61.63,-16.5,"N, incompta",1.29,27.123056411743164
-46.37,7.036,"N, incompta",1.99,26.665990829467773
51.88,-39.78,"N, incompta",1.27,26.710187911987305
60.4,-12.42,"N, incompta",1.35,27.153976440429688
59.67,-9.3,"N, incompta",1.23,27.100156784057617
63.08,2.99,"N, incompta",1.15,26.959442138671875
67.04,-6.59,"N, incompta",2.7,27.59235191345215
36.69,12.28,"N, incompta",0.72,26.667009353637695
66.97,7.64,"N, incompta",1.29,26.970056533813477
50.15,-17.37,"N, incompta",0.887172254,26.7025146484375
63.06,0.79,"N, incompta",1.32,27.20906639099121
52.28,-35.25,"N, incompta",1.4986226699,26.87071990966797
42.03,-32.712,"N, incompta",0.81,26.104238510131836
41.13,-32.07,"N, incompta",0.79,26.020408630371094
-45.769,-57.941,"N, incompta",1.07,26.320602416992188
57.93,-29.13,"N, incompta",1.66870419164,27.1096248626709
66.97,7.64,"N, incompta",1.287657488,26.970056533813477
-45.769,-57.941,"N, incompta",0.89,26.320602416992188
40.55,13.35,"N, incompta",1.2,27.1804256439209
-48.319,7.757,"N, incompta",2.39,26.803380966186523
37.97,0.83,"N, incompta",1.01,26.563377380371094
39.67,13.57,"N, incompta",1.3,27.0394344329834
39.16,15.08,"N, incompta",1.4,26.993385314941406
36.79,11.82,"N, incompta",1.7,26.783203125
42.337,-32.26,"N, incompta",0.93,26.104238510131836
64.57,-0.72,"N, incompta",1.27,27.335969924926758
65.39,-4.74,"N, incompta",1.68,27.46693229675293
65.42,-3.23,"N, incompta",1.48,27.448686599731445
45.09,-39.44,"N, incompta",0.84,26.103918075561523
65.1,-2.42,"N, incompta",1.3,27.430063247680664
62.97,2.7,"N, incompta",1.425,26.801559448242188
62.47,4.46,"N, incompta",1.26,26.5744571685791
63.46,3.04,"N, incompta",1.11,26.834609985351562
54.64,-16.36,"N, incompta",1.07,26.888465881347656
66.61,2.66,"N, incompta",1.42,27.313858032226562
66.61,1.55,"N, incompta",1.48,27.35585594177246
66.34,-0.36,"N, incompta",1.54,27.422025680541992
56.32,-11.55,"N, incompta",1.2519324386,26.951765060424805
55.11,-20.73,"N, incompta",1.32,26.9207763671875
58.08,-10.72,"N, incompta",1.2257721998,27.041555404663086
59.25,-10.22,"N, incompta",1.3585000958,27.110809326171875
55.6,-14.48,"N, incompta",1.298818583,26.935495376586914
51.48,-17.68,"N, incompta",1.0675299356,26.750497817993164
43.05,-30.04,"N, incompta",0.8,26.21860694885254
44.71,-34.02,"N, incompta",0.93,26.232995986938477
-35.25,-73.58,"N, incompta",0.37,25.3323974609375
-27.47,-71.36,"N, incompta",0.1,25.27701759338379
54.64,-16.36,"N, incompta",1.08,26.888465881347656
-42.01,-75.3,"N, incompta",0.75,25.158836364746094
-30.36,-72.02,"N, incompta",0.08,25.27735710144043
-20.119,8.97,"N, incompta",-0.3,25.311464309692383
-34.753,17.365,"N, incompta",0.79,25.686294555664062
-41.94,-75.21,"N, incompta",0.75,25.169723510742188
-35.28,-73.22,"N, incompta",0.59,25.3323974609375
-41.6,-74.98,"N, incompta",0.71,25.10249900817871
-35.61,16.355,"N, incompta",1.01,25.556798934936523
-41.0,-74.45,"N, incompta",0.28,25.148332595825195
-41.01,-74.34,"N, incompta",0.47,25.10249900817871
-27.47,-71.17,"N, incompta",0.65,25.27701759338379
-27.47,-71.25,"N, incompta",-0.45,25.27701759338379
-33.13,-73.75,"N, incompta",0.64,25.268152236938477
-20.119,8.97,"N, incompta",-0.03,25.311464309692383
-40.808,13.725,"N, incompta",2.07,26.048805236816406
-47.025,7.959,"N, incompta",2.23,26.731550216674805
-35.61,16.355,"N, incompta",0.5,25.556798934936523
-32.29,-72.27,"N, incompta",0.05,25.27269172668457
-48.567,-6.0,"N, incompta",2.61,26.830711364746094
55.48,-14.7,"N, incompta",1.27,26.935495376586914
-32.89,-72.19,"N, incompta",0.01,25.27269172668457
-40.808,13.725,"N, incompta",2.0,26.048805236816406
-33.21,-72.18,"N, incompta",0.54,25.40087890625
-42.883,8.968,"N, incompta",1.0175,26.397232055664062
-27.5,-71.21,"N, incompta",0.51,25.27701759338379
-30.36,-71.96,"N, incompta",0.52,25.230365753173828
-33.22,-72.09,"N, incompta",0.72,25.40087890625
-35.822,18.102,"N, incompta",1.1097,25.52044105529785
-33.15,-71.98,"N, incompta",0.08,25.230365753173828
-32.85,-72.42,"N, incompta",0.08,25.27269172668457
-49.134,6.706,"N, incompta",2.35,26.878875732421875
-41.854,0.094,"N, incompta",1.76,26.279821395874023
-41.854,0.094,"N, incompta",1.62,26.279821395874023
-41.288,-14.5,"N, incompta",0.4461,26.295198440551758
50.86,-42.74,"N, incompta",1.09,26.526979446411133
51.09,-43.22,"N, incompta",1.19,26.68288230895996
-43.23,-79.0,"N, incompta",0.76,25.535531997680664
-20.119,8.97,"N, incompta",0.2,25.311464309692383
53.04,-33.53,"N, incompta",1.47,26.928884506225586
50.97,-43.22,"N, incompta",1.2,26.555448532104492
-43.24,-79.99,"N, incompta",0.69,25.609634399414062
-35.22,-73.49,"N, incompta",0.49,25.3323974609375
-40.618,25.615,"N, incompta",1.5588,25.90178108215332
-40.618,25.615,"N, incompta",1.8548,25.90178108215332
-35.25,-73.42,"N, incompta",0.71,25.3323974609375
-35.22,-73.32,"N, incompta",0.57,25.3323974609375
-27.47,-71.53,"N, incompta",0.48,25.27701759338379
57.03,-10.06,"N, incompta",1.09,26.974271774291992
37.75,-27.19,"N, incompta",0.54,25.875564575195312
-50.742,-3.212,"N, incompta",3.21,26.937883377075195
-43.22,-75.95,"N, incompta",0.14,25.160491943359375
-42.04,-75.32,"N, incompta",0.17,25.158836364746094
-49.134,6.706,"N, incompta",2.59,26.878875732421875
-40.808,13.725,"N, incompta",2.11,26.048805236816406
-27.5,-71.5,"N, incompta",0.66,25.27701759338379
40.58,-10.35,"N, incompta",0.72,26.237855911254883
-35.22,-73.12,"N, incompta",0.49,25.3323974609375
-34.753,17.365,"N, incompta",0.02,25.686294555664062
-29.94,-73.29,"N, incompta",0.03,25.15818977355957
37.83,-9.51,"N, incompta",1.89,26.21799659729004
-50.165,5.755,"N, pachyderma",2.88,26.953981399536133
55.012,-28.267,"N, pachyderma",1.35,26.9814395904541
-50.952,-7.503,"N, pachyderma",3.28,26.964017868041992
-49.73,-8.772,"N, pachyderma",2.95,26.90776252746582
-56.0,-115.0,"N, pachyderma",2.56,26.86943244934082
-43.82,51.32,"N, pachyderma",2.3,26.307493209838867
-48.233,-11.033,"N, pachyderma",2.64,26.815513610839844
-50.165,5.755,"N, pachyderma",2.87,26.953981399536133
56.438,-27.7969999999999,"N, pachyderma",1.32,27.02043342590332
-50.952,-7.503,"N, pachyderma",3.12,26.964017868041992
35.566,-32.55,"N, pachyderma",1.33,25.6510009765625
-50.952,-7.503,"N, pachyderma",3.06,26.964017868041992
-55.0,-120.0,"N, pachyderma",2.3265,26.871360778808594
-40.808,13.725,"N, pachyderma",1.21,26.048805236816406
59.711,-27.3559999999999,"N, pachyderma",1.24,27.167404174804688
40.12,134.0,"N, pachyderma",2.95,25.4671630859375
-50.952,-7.503,"N, pachyderma",3.37,26.964017868041992
64.91,-29.29,"N, pachyderma",3.03,27.21415901184082
57.9,-25.96,"N, pachyderma",1.17,27.03560447692871
-49.73,-8.772,"N, pachyderma",3.09,26.90776252746582
66.97,7.64,"N, pachyderma",1.963064356,26.970056533813477
62.44,-4.0,"N, pachyderma",2.673,27.316129684448242
80.47,8.21,"N, pachyderma",2.39,27.32757568359375
-48.233,-11.033,"N, pachyderma",2.43,26.815513610839844
60.78,3.71,"N, pachyderma",1.57,26.221525192260742
-46.37,7.036,"N, pachyderma",2.14,26.665990829467773
-46.37,7.036,"N, pachyderma",1.99,26.665990829467773
67.04,-6.59,"N, pachyderma",2.75,27.59235191345215
-50.395,-14.077,"N, pachyderma",3.19,26.908376693725586
67.16,-9.31,"N, pachyderma",3.35,27.57954216003418
67.0,-6.21,"N, pachyderma",2.68,27.59235191345215
68.17,-11.54,"N, pachyderma",3.41,27.605417251586914
68.43,-13.87,"N, pachyderma",3.6,27.617013931274414
69.45,-14.54,"N, pachyderma",3.7,27.53862762451172
-50.395,-14.077,"N, pachyderma",2.64,26.908376693725586
68.53,-10.67,"N, pachyderma",3.37,27.617704391479492
63.52,-0.7,"N, pachyderma",2.025,27.315553665161133
52.71,-36.09,"N, pachyderma",2.33,26.879501342773438
-50.395,-14.077,"N, pachyderma",3.21,26.908376693725586
58.21,-47.37,"N, pachyderma",2.47,27.298376083374023
41.76,-47.35,"N, pachyderma",2.16,25.496091842651367
-49.012,-12.703,"N, pachyderma",2.49,26.867525100708008
42.9783,-55.2483,"N, pachyderma",1.8,25.20923614501953
73.77,2.38,"N, pachyderma",3.89,27.753873825073242
-48.233,-11.033,"N, pachyderma",2.07,26.815513610839844
75.6,1.3,"N, pachyderma",3.62,27.744491577148438
-46.37,7.036,"N, pachyderma",3.51,26.665990829467773
68.9,-11.85,"N, pachyderma",3.93,27.605417251586914
-49.012,-12.703,"N, pachyderma",2.13,26.867525100708008
72.25,-9.23,"N, pachyderma",3.47,27.531145095825195
49.0,150.33,"N, pachyderma",2.37,25.88861846923828
65.67,-3.71,"N, pachyderma",2.56,27.448686599731445
50.69,-21.87,"N, pachyderma",1.64,26.700620651245117
69.48,-9.51,"N, pachyderma",3.2,27.656511306762695
69.98,-18.08,"N, pachyderma",3.26,27.170379638671875
-49.012,-12.703,"N, pachyderma",2.49,26.867525100708008
71.78,1.6,"N, pachyderma",2.87,27.663766860961914
62.97,2.7,"N, pachyderma",1.93,26.801559448242188
-45.75,82.93,"N, pachyderma",2.12,26.466665267944336
50.42,167.73,"N, pachyderma",2.52,25.946434020996094
72.92,-14.99,"N, pachyderma",3.59,27.145416259765625
70.0,-17.51,"N, pachyderma",4.11,27.143091201782227
52.5,-22.07,"N, pachyderma",1.61,26.794960021972656
79.99,2.75,"N, pachyderma",2.92,27.28582000732422
79.99,-0.87,"N, pachyderma",2.88,27.078840255737305
41.76,-47.35,"N, pachyderma",2.2,25.496091842651367
48.61,150.43,"N, pachyderma",2.46,25.921045303344727
-47.025,7.959,"N, pachyderma",2.76,26.731550216674805
65.53,-4.15,"N, pachyderma",3.3,27.46693229675293
70.33,-10.63,"N, pachyderma",3.03,27.619985580444336
70.57,-12.72,"N, pachyderma",3.38,27.547929763793945
70.01,-12.42,"N, pachyderma",3.36,27.547929763793945
70.36,-18.21,"N, pachyderma",3.4,27.008787155151367
70.42,-18.95,"N, pachyderma",3.34,27.008787155151367
-47.025,7.959,"N, pachyderma",3.61,26.731550216674805
70.44,-16.04,"N, pachyderma",3.46,27.25844383239746
71.29,-14.07,"N, pachyderma",3.35,27.30127716064453
71.67,-14.32,"N, pachyderma",3.46,27.30127716064453
71.73,-15.58,"N, pachyderma",3.3,27.208471298217773
50.69,-21.87,"N, pachyderma",1.55,26.700620651245117
72.92,-13.98,"N, pachyderma",3.62,27.237672805786133
66.97,7.64,"N, pachyderma",1.96,26.970056533813477
62.37,-0.98,"N, pachyderma",1.51,27.349000930786133
70.0,3.9917,"N, pachyderma",2.44,27.585159301757812
75.0017,0.1783,"N, pachyderma",3.94,27.724271774291992
42.9783,-55.2483,"N, pachyderma",1.89,25.20923614501953
-43.82,51.32,"N, pachyderma",2.09,26.307493209838867
68.185,12.3,"N, pachyderma",1.73,26.81056785583496
68.232,12.475,"N, pachyderma",1.79,26.81056785583496
-47.749,7.997,"N, pachyderma",2.24,26.731550216674805
66.68,7.57,"N, pachyderma",2.1,26.970056533813477
51.09,-43.22,"N, pachyderma",2.2,26.68288230895996
72.2,-13.0,"N, pachyderma",3.29,27.323335647583008
75.91,41.01,"N, pachyderma",3.74,27.651395797729492
50.97,-43.22,"N, pachyderma",2.09,26.555448532104492
